index,005093c6-7880-8728-1256-26822f05cfb0,01393de0-e72e-5e80-f06f-8fdb5d0080cb,01d00c32-d4dc-8ce6-353c-43143401adf3,03fcbb15-14c6-b806-80b8-e2c161654dd6,04e20480-91d3-cd85-3470-8656b157978f,053bd8a0-2ed7-46e9-c088-8eaea2448192,0ab9bf2b-a0c7-f823-0fde-6295eedb207e,195bb6e0-55ec-d521-d69e-7bfa7cf86b9a,1a9a903b-9524-f8c2-a943-81a108880e46,1f6cba0e-36f5-b0c4-8117-00e1608ad7c3,20395f60-420d-ad45-5d8e-11674c5d174c,21a7c459-6987-302c-0945-5e6d691a6bb9,24ae5e42-8442-d093-94b9-7ed4f9daf5dd,25decfa4-d6e0-d757-722e-0f9db423fc2d,278e797b-f81d-27bc-0ab5-7763b027915a,28b71da8-4c96-556c-6281-c70af25020b6,2b36bb42-2be3-9075-0de9-1cc9d3480a55,2db31f15-6d47-da79-ab6a-02b55c6d065b,2e904acd-adbb-900e-bb01-0a4d495ff553,31f4e1a5-be17-3a37-ee86-1e215ffcb996,3a82977f-1b44-11d0-04b5-d214deded928,3aa57dd8-4d97-a01d-61ff-3139f2f2609b,3c6f0d0b-57cb-9c6d-ee9d-ca34ed43fa7c,3dec18f4-e83c-10a4-58d1-a41c58306e19,4328cccb-5ccb-0f74-37d8-5053dee5d75b,46cd682f-1c28-bbef-1e2d-bd54a9ade9c3,47bf00fa-1f9b-33e1-038b-0e0f19e96d93,49472968-4242-c1b7-98c2-3a5c60c33d39,551a3a14-12ed-f489-57f5-3817551bff74,55b9d221-9d0d-7576-6461-d88b1293e435,58f72607-481f-4cb5-4e92-2f7e5c2b6e73,5fd385c0-0a1d-5008-39cf-9efbbd6f415a,68cd78ff-286c-e9a3-dcfa-af2063147700,69ae0c07-45dc-1a79-b81a-ddb8a020be3c,6cfe2eb8-ea15-b8c9-053c-f6645e2d4e25,6fe6188f-9350-28be-5d24-b146f1eb300b,705ea43d-0c54-814c-3d61-64365f99d501,7406434c-c4d4-8f34-9895-5fb845cb9cb8,77451c9f-ea66-2d70-21ac-c2c97a049b79,77d1745b-a57f-d560-8642-eb1060dd6e1a,7a5ae780-d9a2-3236-6c5d-813fabdbca9a,7aebf51e-258a-b204-b1eb-5512df8e8ff9,7f95d7ef-2dae-67c7-090a-96c4873abb36,83ee5aa4-f96e-544d-8910-792b9e97f489,8672e7d3-3fcc-d38c-3e3c-4261bc59e44f,8717f492-0383-4421-1ff2-5375e6201edd,881e7bc9-1dd8-7c3b-9e58-0050948457d8,891551b7-70e2-2032-3ea0-3a3335b15901,8da7ce5a-e617-5f5d-0880-00fb96112b2c,9146d494-bdf6-9f1f-b23e-e66a53fb19a3,9197305e-476d-1858-10a4-9658a5333b19,966e0736-08a1-e03c-c4c3-b9d976dc992b,981035ba-8cf0-6c34-97ca-fbd61266e8bf,98ae5c8a-1fed-7d15-a922-9cc2bd9da9e0,9ecdcced-debc-78df-3ace-7bc5ebbcb084,a6d70b79-d53c-cd6e-f822-cc96c1164d68,a9f02f46-cc41-1b66-75cf-e79a401874c1,aa29f63b-7ab9-5376-c677-d7051cdc684c,b140038b-ab82-7d7f-4710-f235a96dc4a5,b71de359-9d19-b08d-ba92-85005358b1b9,bfc2274e-acb2-21af-16d5-6ae9fac1593e,c32d3e7d-8ee6-0a11-b056-cb501edbfc7e,cc1ce8ab-eee9-f8fe-177e-6c9721798373,cd1ae6f8-b8cf-4a62-48a2-ff2590e4e4df,cf163fcc-b07d-4b8c-09c2-bb67dfa35767,d0c52eca-78e4-1f60-d365-41337c2844a2,d3445962-7716-057f-935c-11a3fb4653a3,d6a9af72-ff29-37ab-6c53-142c3cd002ab,d8f620dc-223e-0b8a-1a9c-c23b46444bbd,d90147ba-040d-d805-9ac0-ea1e76ddf6f6,e0f25cee-1127-b60a-4e29-c275c1358aaa,e95e41d4-b20c-560b-85df-6c815f20bc49,f03ce18b-d3d9-2639-d0b6-ebca90128a68,f045e08d-53b9-5e26-ad38-107564d919bc,f20847af-4c00-639e-5484-d705bd7a3437,f9945bf5-e47a-a404-3f45-d6954e78ce2a,fe0534f2-aaad-2afb-f5ba-79f8c2cc98b2
00:00:00.000000,0.5993026291547783,1.4260934351353467,0.4631623125362094,0.7959729251058102,0.5114191860470774,1.9498602150339883,,0.2923344732148202,3.225271326118846,2.7563171868840075,1.480245078167493,1.1038310823107558,0.6630691093246511,1.3391006707156468,0.7815517196810511,0.20826596916812665,,,0.9209334730208416,1.7231574031962331,1.1615633247167525,0.7127447950335405,,2.5460119881185497,0.31377211157481266,0.7403923554858065,0.2317989987726598,0.5879255575447541,0.9401408115648302,1.0477055598193257,1.4473883595913344,0.4412182470933053,0.5805731193763837,0.7754659063430954,0.11008562067986738,1.663053845399754,0.5187181131317469,1.082862418248543,1.920561324937468,0.5290883334534443,0.38163976285507295,1.4881852111816152,1.5929757009173504,0.3257775969022205,0.5433865682842994,0.37314837811481294,1.4029013331640712,0.9666712175622214,0.8853069935077802,0.2536998905566972,0.42708959036550415,0.33013381371227185,0.4130543632666333,,3.947868947038168,,1.272691978117208,6.848502804684439,-1.5777699176343366e-05,0.2100449768726644,,-3.381238767513617e-05,0.807067315494792,1.6863136658607984,6.772472292665421e-06,1.1323766517835967,1.947803925192564,1.0564246703243183,0.6769396774869149,1.530260961045515,0.5444535849484905,3.0077377715633995,,0.6487139018927953,0.6112658519357821,0.8139082859336244,1.6140666493154088
00:00:00.020000,0.7070488632630431,2.4398175887300293,0.24017209704524214,1.7844750266423766,0.3766864700758678,1.93617136895974,,0.3243598131160734,2.2286744054727685,2.344565618616192,1.0947266854498978,1.3212173246114889,0.6789019125908692,0.7110359030992055,0.8476519928404459,0.5956302780114656,,,0.6386312574574128,2.1459563957510355,1.0820703394744386,0.6288190867556996,,1.741477765930514,1.3317471800220215,0.5975526867153448,1.360636418535889,1.8711754253709492,0.911546088322351,0.12333354075230675,1.5787909939712437,0.3916464330988613,0.532457979798127,0.7608987951148382,0.5922108735989184,1.0717980591105445,0.7988594053246155,1.5811033133196373,1.0743574792902413,0.4685003213641382,0.2338699163400333,0.7538716699645891,0.8563023306023825,0.7465105426366675,0.5021168058383492,0.6103450201348342,0.6765593610905262,1.1318470931577318,0.7933711334395632,0.29469085008487145,0.244868063723754,0.3000313327776496,0.4385905432344193,,2.0705436137417252,,0.8176756448213017,9.17505798019128,0.20835415323291331,0.21860580129733706,,0.7678836102495072,1.1070282583379056,2.1934162877740904,-0.09378982944807236,2.4639237804836305,1.007339369317937,0.7503682522962234,1.0214746492315434,1.3497808136431515,0.8633359136448269,1.7193577466854577,,2.098590633215333,1.2988820315493386,0.8319029636462862,1.6940658862923064
00:00:00.040000,1.1882344468915345,3.1676746881281264,0.1606301216708373,2.0697902611269487,0.26574100612988816,1.923430049264024,,0.5147338210201053,1.976643893676346,2.019488861151224,0.8378029222762472,1.3965284444932198,0.7988230203358035,0.9324727772984088,0.7149209019331482,0.6074895596283079,,,0.9440170185040656,2.6681649390325783,1.3266285701380665,0.7173365758204997,,1.2822101735034062,1.9224127213577156,0.6001103356071753,1.3688080549935244,1.6939611345548338,0.6673092804268856,0.24413828622122102,1.8110447139495631,0.4694350734784609,0.4604807178933166,0.7213406861981465,0.7543796705226676,0.8303031898346225,0.9103722496759262,1.2294587245723108,0.7309045507588829,0.3523857052162521,0.5788188406968221,0.3689208361851464,0.7204891885231701,1.0188908357343265,0.6333529033325327,0.4157377428910409,0.4560491912259312,1.0892173746598046,0.806843315552333,0.2798262512702183,0.23094501556606786,0.33458122761708203,0.4185747549083485,,1.5500142410645683,,0.7159945134272516,9.583029156355561,0.5100800675685261,0.8703267973375531,,1.0152336163184477,0.9738149471940029,2.2665765374432234,0.5470603764482717,2.553084545433037,0.3015341223403028,0.6498658242913402,0.85763385513314,1.0900012984170508,0.9554765806650709,1.1086739865756308,,2.6435714561787282,1.1722150797183049,0.5980508210459577,1.4231017205708878
00:00:00.060000,2.1746375037531886,3.3786465574226314,0.187628791134964,1.92097728627582,0.2327248069553325,1.7062331902433785,,0.7112406193221477,4.19207916590424,1.7223447765279003,0.7046834937164626,1.3021450022760264,0.8409153608471673,1.5431914989488331,0.5419982361866227,0.4104160628483449,,1.6739054875218042,0.9907099078971632,2.245833678201929,1.0807515544170607,0.7606520918543213,,1.0486885245831203,1.8388157057489107,0.7629922731137092,0.999607179699434,0.9037007030475688,0.5119021200794055,1.1050590718831699,1.634149607963615,0.4852974046814715,0.415658886960693,0.7133163546199791,0.6952043745966785,0.8264904537303058,0.9092741248505494,0.8985588095474303,0.8166100360911634,0.2854560194399549,0.9745078605467982,0.5420262314297908,1.1674191033933194,1.0107977099688663,0.7303319656084054,0.12237859112006927,0.8755229190089358,0.947788223327764,1.0617684453605911,0.3189677797189288,0.3401213937428525,0.3505595636789502,0.4153036219440368,,1.4350251839364134,,0.7414096591246878,10.434691947483635,0.5294537763968007,2.213509148309769,,0.8784805822252453,0.7000280283565762,2.4964311430625705,1.5012977448814973,2.026834890890444,0.2650522209109601,0.6971311458823761,0.5246821733408297,0.8007314783721772,0.8910249132844534,0.853808400370272,,2.7103652714620656,0.9562241766243263,0.4551329464156692,1.1042212581146211
00:00:00.080000,3.1446232502559983,2.5674405550148505,0.263145865428364,2.5150795472333813,0.20735547876585486,1.4081520365697722,,0.658054182306168,7.228482015764454,1.6808414894499255,0.8205339273408164,1.1917968055711279,0.4737492111744992,1.855810979308428,0.4320127891676576,0.3160639937736773,,2.4778796351593435,0.4011979740760753,1.0976690292885274,0.27590849986079025,1.012937850103129,,0.8026828739267253,1.1868099785497503,1.2399510677847037,0.99209151885891,0.7914174526804507,0.509880288850461,1.5866183082768512,1.0586539996482631,0.3838878333992457,0.4296435229946621,0.7108278479750227,0.8422578898372031,0.8214914945003787,0.681821465204106,1.2587016615043192,1.2013626650499811,0.3927200013880512,0.8237601102531384,0.8535790071337181,1.4419146934038158,0.7871327979159624,0.7020175731796378,0.1514530204052703,1.4422664274676884,0.9463427712270942,1.2340877920581514,0.6391466094253352,0.7875454087442147,0.3401404310308197,0.38227084636681213,,0.9944909193757336,,0.7385126637333949,15.262199233591838,0.17587943040010456,3.0957687881411147,,0.8044347918683,0.5292992088082555,2.797796854973877,1.6202654414955993,1.8412979442107045,0.5712069144024706,0.7783260957775509,0.5342944899219095,0.5971927646764017,0.7654158596014287,0.7525807475313134,,2.468049364439275,1.068685515979345,0.7759559004643659,1.1427362990858767
00:00:00.100000,3.584002189061607,1.2065073197534175,0.3751212734660141,3.683846942062643,0.20324374790966548,1.2102036748259262,,0.4565465501544238,6.792783249300561,1.7275583061642263,1.090788407641585,1.3984214456679578,0.021265986156083008,1.701559414067376,0.35287948790941803,0.3903957640863248,,2.0692268647157266,-0.0571200140963076,0.6286310782782416,-0.09976097666814032,1.4050445172034969,,0.7744424199608846,0.5889392810167902,1.9072375436590316,1.133231776760852,1.2024601942352626,0.4648885775389025,1.4262288144403028,0.7430482992664853,0.34221893667805164,0.4371148483533286,0.6342263714315035,1.0330398113330068,0.7772352114447548,0.24093172690239126,1.5225185994373172,1.6385477168167983,0.5787473630943843,0.5141172709946764,0.8112966335325802,1.1210707469359416,0.494223668947056,0.6651537056359612,0.4463431145619556,1.6875830108861751,1.1096578028950634,1.1323842248233602,0.947945856924783,1.681635445097484,0.3757740960804625,0.2857496753407689,,0.7617044772322823,,1.0510786153422993,19.441426922539748,-0.05531482633399186,2.8134742892757005,,0.9088956663250092,0.2652378779473468,2.5875126544195504,0.9896452987613016,1.6210441044100852,0.7579193501714141,0.955247209936804,0.666063564503866,0.4810361719304118,0.5744077251810477,0.9406984120971859,,1.763600276285488,1.1552479224892631,1.4246253707856784,1.3381652229016927
00:00:00.120000,3.2101721887933636,0.5499426244979397,0.45457953727864003,4.016367810869248,0.3715911790967501,1.1089445238583302,,0.4677636470969401,3.66122248699592,1.4032912800937165,1.0859559563228272,1.8505571299903592,-0.07621336100718712,1.2269703645913823,0.41363751635610535,0.530511004404215,,1.6075371373889378,-0.0883195175884757,0.9137877037904096,0.2408248700428305,1.2566918796819275,,0.8982084841768911,0.4536538963403578,2.3298090948309484,1.233044686745863,1.2050855617222729,0.43770026006736296,1.251203043668513,0.87670218278761,0.3240957348688187,0.4562310564966937,0.7463126733912913,0.9095446800916231,0.7447817999975266,-0.03981796315825331,1.2774617373677215,1.6336208923326987,0.5823417759327476,0.5157209168719034,0.7408971036135787,0.8212247584368038,0.4765171500463736,0.6016525453692885,0.7655058815814837,1.6361371298640446,1.3540438935308492,1.0670593991152355,0.7849562404204897,2.304357003250314,0.4463037561299949,0.2312050973391361,,0.7752853650900018,,1.6524957783994834,17.015581828513838,0.1462333062545297,2.107271295584132,,1.0081912264633297,-0.016120363845114227,2.416723848897773,0.966493206740486,1.1936235591293225,0.9699808038863416,1.1588170116908725,0.5619585834678871,0.4370800819967027,0.39558161535550335,1.2590680688976454,,1.0870477637862237,1.282845952426097,1.81341661862017,1.366424295768114
00:00:00.140000,2.2391623447230966,0.8306844191854352,0.6000874166659114,3.4727213892265802,0.6625340238926528,0.9648059655247624,,0.7414762150506646,2.3612462345940908,0.9744088845608804,0.8103314282802461,1.7959132225040069,-0.003717345730594512,1.1416043859878229,0.5670272029837902,0.5914031225524339,,2.03680290796936,0.004587245755090922,1.256959219555028,0.6521790797226272,0.8416562386726121,,0.7566910395372366,0.6098936328127873,2.4314248278621173,1.210412772710458,0.5123988494519561,0.5167829866180709,1.3274829404513997,1.0106014946539446,0.25964459411272456,0.5767064619518542,1.2230542000489215,0.8694917368150554,0.7436691798927194,-0.04328900359927855,0.9907583911688768,1.1710481798453305,0.3641056514125688,0.5327173691354844,1.0389304682287912,0.9932296090235764,1.1603921740157233,0.528140694493224,0.9480825167605079,1.462405456924882,1.4674312761564146,1.2988782301107722,0.5782405276365509,2.053115035358648,0.5197480659252258,0.25731277285488463,,0.6441164609010128,,1.8051855625790372,12.762603591172823,0.4590457859463317,1.7942734667284863,,0.9541956875822404,-0.05553686516177661,2.7233137356851618,1.599156862073317,1.2220316154529236,1.1403961452871134,1.0822256122144585,0.343988100333994,0.4483541155743844,0.3217764234538203,1.3602994515636748,,0.9650806225846806,1.4178886656678815,1.8900391440243505,1.2628133051574493
00:00:00.160000,1.921814761186764,1.4340730876022985,1.0055173695013042,3.1756172330095382,0.9446673480570452,0.7232720032263293,,0.8157055852393853,3.4772829012004967,0.960293257735774,0.59797436899521,1.253606009347771,0.012938035052290705,1.7136797129407204,0.5874345402523612,0.528864141408537,,2.6252460910242994,0.12871913145477873,1.440708343178663,0.7403227586065362,0.9175778157786898,,0.4716528764104542,0.740106460225213,2.2045898309347787,1.0441001634319078,-0.055283247742213916,0.5919050180241747,1.4433223051433302,0.8527341983830443,0.3470798089995912,0.6811062691545162,1.6505251701359995,1.1491005801273972,0.7772401544978833,0.019800673511255938,0.8607382425448424,0.7335171598580368,0.15741991904571204,0.5217423566024463,1.2242188180174116,1.1144240586925211,2.185594695070347,0.5436256724122837,0.8047229554486082,1.3662050349867232,1.1003383119618628,1.8295464547208982,0.9401899737147824,1.44142256284759,0.6039633802199902,0.3226143732166637,,0.4029022464807466,,1.2690449997257618,11.287339559250242,0.5181837975449393,1.886420409607048,,0.7591619885065342,0.1073509537058132,2.9467086938580125,1.464400508619873,1.5725719798053794,1.1633356055939716,0.8311464426032791,0.20217822354824486,0.4887135077787074,0.3479352267850826,1.205884620989461,,1.1497768266582318,1.1970640468331544,2.1274443641134706,1.1042992677271075
00:00:00.180000,2.6106931383954874,1.6650439388178313,1.3928252951654936,3.4473487422140727,1.0969656332192774,0.804172645348203,,0.5242460950009458,4.115107272664218,1.2398863540319756,0.6189978394208777,1.2455831433036928,0.001038088227484048,1.9650413265152689,0.4828053122593168,0.4707505737649585,,2.6728681090009863,0.2457573567861739,1.3197386803211533,0.6929647063649242,1.269702852487058,,0.4109051777140456,0.6305375960187272,1.7383229713776251,0.9384383677737732,0.1769649680415385,0.640136003270224,1.4189828281325203,0.7317224109806273,0.6037970962317732,0.5929227429526172,1.773820708744564,1.33442774142128,0.7802717802239743,0.01880229469328006,0.8709320913983336,0.6445324198434642,0.1386016194002398,0.8643306554227785,1.0103507984054187,0.8814395296709048,2.7192511435570124,0.5965539547294356,0.49775676607323205,1.355054912921749,0.5876084318785543,2.329065301105328,1.550428400273048,0.9992372660899658,0.7167998136791514,0.4187288927548045,,0.3100813330624405,,0.7401367448795677,9.57116884592377,0.5373841687680863,1.66544054647023,,0.6970386441701094,0.2574124920996685,3.185433190404728,0.4725600986163057,1.5295925456946842,1.3492527057891541,0.8421941897391507,0.25553305526626124,0.5314819516382124,0.3751476958557823,1.1344830203467269,,1.039457898030029,0.7483724570343053,2.4200768104441193,0.874990639896317
